Dataset_AffDisplayName_Last	Dataset_AffLatitude_Last	Dataset_AffLongitude_Last	usages	corporation	cumpct
OpenAI	37.7623825	-122.416931	1	True	0.9991229205308487
Département de Mathématiques	48.7034874	2.176691	1	False	0.999137298882802
Indian Institute of Technology Kharagpur	22.319713600000004	87.30996999999998	1	False	0.9991516772347554
Paris Descartes University	48.85139	2.3405560000000003	1	False	0.9991660555867087
Southern University of Science and Technology	22.5404949	113.934555	1	False	0.999180433938662
University of Lorraine	48.69611	6.17667	1	False	0.9991948122906152
HEC Montréal	45.5035324	-73.62144	1	False	0.9992091906425685
State University of Campinas	-22.81722	-47.06944	1	False	0.9992235689945218
Goldsmiths, University of London	51.4739	-0.0374	1	False	0.9992379473464752
Superior National School of Advanced Techniques	48.83424760000001	2.283331	1	True	0.9992523256984285
Tallinn University of Technology	59.395	24.6719	1	False	0.9992667040503818
Charles III University of Madrid	40.33439	-3.765257	1	False	0.999281082402335
University of Houston	29.7189217	-95.3391647	1	False	0.9992954607542883
German National Library of Science and Technology	52.38139	9.72	1	False	0.9993098391062416
Texas State University	29.888890000000004	-97.93889	1	False	0.999324217458195
University of Guelph	43.53333	-80.22361	1	False	0.9993385958101483
Cognition and Brain Sciences Unit	52.1926	0.1192	1	False	0.9993529741621016
Commonwealth Scientific and Industrial Research Organisation	-35.27627000000001	149.146118	1	False	0.9993673525140548
The Nature Conservancy	30.4833	-91.7333	1	False	0.9993817308660081
Tohoku University	38.25417	140.873611	1	False	0.9993961092179614
Concordia University	45.497	-73.578	1	False	0.9994104875699147
University of Electronic Science and Technology of China	30.6757126	104.100273	1	False	0.9994248659218681
Concordia University Wisconsin	43.25333	-87.91528000000002	1	False	0.9994392442738214
Dalhousie University	44.63694	-63.59166999999999	1	False	0.9994536226257746
Universidade Federal de Santa Catarina	-27.60111	-48.52	1	False	0.9994680009777279
Free University of Berlin	52.45306	13.29056	1	False	0.9994823793296812
University of Aberdeen	57.16528	-2.101111	1	False	0.9994967576816345
Darmstadt University of Applied Sciences	49.86639	8.63333	1	False	0.9995111360335879
University of Avignon	43.95	4.81806	1	False	0.9995255143855412
Electronics and Telecommunications Research Institute	36.37946	127.333862	1	False	0.9995398927374944
Delft University of Technology	52.00167	4.3725	1	False	0.9995542710894477
University of Malta	35.90194	14.4825	1	False	0.999568649441401
South Valley University	26.1772785	32.73717	1	False	0.9995830277933543
University of Maryland, Baltimore County	39.2555	-76.71126	1	False	0.9995974061453077
University of Ottawa	45.4222	-75.6824	1	False	0.999611784497261
University of South Carolina	33.9975	-81.02528000000002	1	False	0.9996261628492142
Penn State College of Information Sciences and Technology	40.79368	-77.86811999999998	1	False	0.9996405412011675
Indian Institute of Technology Bombay	19.1336365	72.91535999999998	1	False	0.9996549195531208
University of Brasília	-15.76139	-47.86639	1	False	0.9996692979050741
Portland State University	45.51278	-122.68528	1	False	0.9996836762570274
University of Rennes	48.10804	-1.68449	1	False	0.9996980546089808
University of Queensland	-27.49778	153.012787	1	False	0.999712432960934
Indian Institute of Information Technology, Allahabad	25.4308548	81.77060999999998	1	False	0.9997268113128873
Purdue University	40.424	-86.929	1	False	0.9997411896648406
Queensland University of Technology	-27.476940000000006	153.028061	1	False	0.9997555680167939
University of Padua	45.417	11.867	1	False	0.9997699463687472
RWTH Aachen University	50.77778	6.07806	1	False	0.9997843247207006
Royal Institute of Technology	59.34721999999999	18.07278	1	False	0.9997987030726538
Charité	52.52667	13.37972	1	False	0.9998130814246071
Russian Academy of Sciences	55.7107925	37.5778122	1	False	0.9998274597765604
Hong Kong Baptist University	22.33889	114.181938	1	False	0.9998418381285137
Bundeswehr University Munich	48.08028	11.63806	1	False	0.999856216480467
University of New Haven	41.29186	-72.96219	1	False	0.9998705948324204
University of Mohaghegh Ardabili	38.20972	48.29917	1	False	0.9998849731843736
Sakarya University	40.7408	30.3333	1	False	0.9998993515363269
University of Missouri	38.9453	-92.3288	1	False	0.9999137298882802
Helwan University	29.867	31.317	1	False	0.9999281082402335
Sao Paulo State University	-22.8172226	-47.0694427	1	False	0.9999424865921868
Shahed University	35.55207	51.3519325	1	False	0.9999568649441402
Skolkovo Institute of Science and Technology	55.6845169	37.3403435	1	False	0.9999712432960934
Chalmers University of Technology	57.68833000000001	11.97667	1	False	0.9999856216480467
Polytechnic University of Catalonia	41.38944	2.11583	1	False	1.0
